2026-07-11 20:17:51 | INFO     | jarvis | __init__:53 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:29:30 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:29:30 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:29:30 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:53 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:29:30 | INFO     | jarvis | check_connection:65 | Ollama connection successful
2026-07-11 20:29:30 | INFO     | jarvis | list_models:88 | Available models: ['llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 20:29:30 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:29:30 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:29:30 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:29:30 | INFO     | jarvis | __init__:53 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:29:30 | INFO     | jarvis | __init__:36 | Conversation history initialized (max 50 turns)
2026-07-11 20:29:30 | INFO     | jarvis | __init__:134 | Chat manager initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:29:30 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:29:30 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:29:30 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:29:30 | INFO     | jarvis | __init__:59 | Jarvis agent initialized
2026-07-11 20:29:37 | INFO     | jarvis | process_message:77 | Processing message: Hello Jarvis
2026-07-11 20:29:37 | INFO     | jarvis | send_message:151 | Processing user message: Hello Jarvis
2026-07-11 20:30:00 | ERROR    | jarvis | chat:130 | Ollama API error: 500 - {"error":"llama runner process has terminated: signal: killed"}
2026-07-11 20:30:00 | WARNING  | jarvis | parse:131 | Unknown response type: None
2026-07-11 20:30:00 | WARNING  | jarvis | parse:131 | Unknown response type: None
2026-07-11 20:36:59 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:36:59 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:36:59 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:36:59 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:36:59 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:36:59 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:36:59 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:36:59 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:36:59 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:36:59 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:36:59 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:36:59 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:36:59 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:36:59 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:36:59 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:36:59 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:36:59 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 20:36:59 | INFO     | jarvis | list_models:100 | Available models: ['llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 20:37:05 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:37:05 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:37:05 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:37:05 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:37:05 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:37:05 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:37:05 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:37:05 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 20:37:05 | INFO     | jarvis | list_models:100 | Available models: ['llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 20:37:05 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:37:05 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:37:05 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:37:05 | INFO     | jarvis | __init__:37 | Conversation history initialized (max 50 turns)
2026-07-11 20:37:05 | INFO     | jarvis | __init__:135 | Chat manager initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:37:05 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:37:05 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:37:05 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:37:05 | INFO     | jarvis | __init__:59 | Jarvis agent initialized
2026-07-11 20:37:05 | INFO     | jarvis | process_message_complete:148 | Processing message (complete): Hello Jarvis
2026-07-11 20:37:05 | INFO     | jarvis | send_message_complete:201 | Processing user message (complete): Hello Jarvis
2026-07-11 20:37:25 | ERROR    | jarvis | chat:188 | Ollama API error: The model ran out of memory and was killed by your system.

7B models need ~6GB+ RAM. You have ~5.5GB, so they won't load reliably.

Fix options:
  1. Use a smaller model:
       ollama pull tinyllama
       jarvis -m tinyllama
     or:
       ollama pull llama3.2:3b
       jarvis -m llama3.2:3b
  2. Free RAM — close browsers, IDEs, other apps
  3. Unload models: ollama stop llama2
2026-07-11 20:37:25 | INFO     | jarvis | close:271 | Chat manager closed
2026-07-11 20:37:25 | INFO     | jarvis | close:263 | Jarvis agent closed
2026-07-11 20:41:43 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:41:43 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:41:43 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:41:43 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:41:43 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:41:43 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:41:43 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:41:43 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 20:41:43 | INFO     | jarvis | list_models:100 | Available models: ['tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 20:41:43 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:41:43 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:41:43 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:41:43 | INFO     | jarvis | __init__:37 | Conversation history initialized (max 50 turns)
2026-07-11 20:41:43 | INFO     | jarvis | __init__:135 | Chat manager initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:41:43 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:41:43 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:41:43 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:41:43 | INFO     | jarvis | __init__:59 | Jarvis agent initialized
